support,itemsets
0.012298623883705985,"frozenset({'/history/apollo/apollo-11', '/shuttle/missions/sts-69'})"
0.012298623883705985,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/countdown'})"
0.012298623883705985,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.012298623883705985,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history/apollo/apollo-11', '/history/apollo/images'})"
0.012298623883705985,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.012276464201032641,"frozenset({'/facilities', '/shuttle/technology/images', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.012276464201032641,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images'})"
0.012276464201032641,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.012254304518359297,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/countdown', '/shuttle/missions'})"
0.012232144835685953,"frozenset({'/history', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.012232144835685953,"frozenset({'/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history'})"
0.012209985153012609,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.012209985153012609,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-1'})"
0.012187825470339265,"frozenset({'/history/apollo/apollo-11', '/history/apollo/images', '/facilities'})"
0.012143506104992577,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.012143506104992577,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.012143506104992577,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref'})"
0.012143506104992577,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.012121346422319232,"frozenset({'/history/apollo/apollo-13', '/history', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.012121346422319232,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown/images'})"
0.012121346422319232,"frozenset({'/facilities', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.012121346422319232,"frozenset({'/history/apollo/images', '/history/apollo/apollo-13', '/shuttle/resources/orbiters'})"
0.012099186739645888,"frozenset({'/history/apollo', '/history', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.012099186739645888,"frozenset({'/shuttle/missions/sts-71', '/facilities', '/shuttle/missions'})"
0.012077027056972544,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.012077027056972544,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images'})"
0.0120548673742992,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/shuttle/technology/images'})"
0.012032707691625856,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.012032707691625856,"frozenset({'/history', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.012032707691625856,"frozenset({'/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.012010548008952512,"frozenset({'/shuttle/missions/sts-67', '/shuttle/missions'})"
0.012010548008952512,"frozenset({'/history/apollo', '/history/apollo/images', '/history/mercury'})"
0.011988388326279168,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions'})"
0.011988388326279168,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.011988388326279168,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images'})"
0.011966228643605824,"frozenset({'/shuttle/missions', '/shuttle/missions/51-l', '/history'})"
0.011966228643605824,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-71', '/history'})"
0.011966228643605824,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.01194406896093248,"frozenset({'/shuttle/missions/sts-70', '/facts'})"
0.01194406896093248,"frozenset({'/shuttle/countdown', '/shuttle/missions', '/facts'})"
0.011921909278259136,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/history'})"
0.011921909278259136,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/images'})"
0.011899749595585792,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.011899749595585792,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history', '/shuttle/missions/sts-69'})"
0.011899749595585792,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.011899749595585792,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.011899749595585792,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions/sts-68'})"
0.011877589912912448,"frozenset({'/facilities', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.011855430230239102,"frozenset({'/facilities', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.011855430230239102,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.011833270547565758,"frozenset({'/history/apollo', '/history/apollo/apollo-1', '/history/apollo/apollo-13'})"
0.011833270547565758,"frozenset({'/history/apollo/images', '/history/gemini', '/history'})"
0.011833270547565758,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.011811110864892414,"frozenset({'/history/apollo/images', '/history/mercury/mr-3', '/history/mercury'})"
0.011811110864892414,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.01178895118221907,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/shuttle/missions'})"
0.01178895118221907,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.011766791499545726,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/shuttle/missions/sts-69'})"
0.011766791499545726,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/images'})"
0.011744631816872382,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.011744631816872382,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-72'})"
0.011722472134199038,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/history/apollo/images', '/shuttle/missions'})"
0.011722472134199038,"frozenset({'/shuttle/technology/images', '/history'})"
0.011722472134199038,"frozenset({'/shuttle/countdown/images', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.011700312451525694,"frozenset({'/history/apollo', '/history/apollo/apollo-11', '/shuttle/missions'})"
0.011700312451525694,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history/apollo/images', '/shuttle/countdown'})"
0.01167815276885235,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/facilities', '/shuttle/missions'})"
0.011655993086179007,"frozenset({'/history/apollo/apollo-13', '/shuttle/technology/sts-newsref'})"
0.011655993086179007,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-74', '/shuttle/missions/sts-73', '/shuttle/missions'})"
0.011655993086179007,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/shuttle/missions/51-l'})"
0.011655993086179007,"frozenset({'/history/apollo', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.011633833403505663,"frozenset({'/software/winvn', '/software/winvn/faq'})"
0.011633833403505663,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/technology/images'})"
0.011633833403505663,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions', '/shuttle/countdown/images'})"
0.011611673720832317,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/countdown'})"
0.011589514038158973,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/history'})"
0.011589514038158973,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/images'})"
0.011589514038158973,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.011567354355485629,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-73', '/shuttle/missions/sts-74'})"
0.011567354355485629,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.011545194672812285,"frozenset({'/history/apollo/images', '/facts', '/history'})"
0.011523034990138941,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.011523034990138941,"frozenset({'/history/apollo/images', '/elv'})"
0.011478715624792253,"frozenset({'/shuttle/resources/orbiters', '/facts'})"
0.011478715624792253,"frozenset({'/facts', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions'})"
0.01145655594211891,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions/sts-70', '/shuttle/missions/sts-71'})"
0.01145655594211891,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.011434396259445565,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-78'})"
0.011412236576772221,frozenset({'/shuttle/missions/sts-49'})
0.011390076894098877,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown/video', '/shuttle/countdown/images'})"
0.011390076894098877,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.011367917211425532,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-68'})"
0.011367917211425532,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/shuttle/missions/sts-71'})"
0.011367917211425532,"frozenset({'/history/apollo/images', '/shuttle/missions', '/history/mercury'})"
0.011367917211425532,"frozenset({'/facilities', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.011367917211425532,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.011323597846078844,"frozenset({'/shuttle/missions/sts-71', '/history', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.011323597846078844,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/technology/images'})"
0.0113014381634055,"frozenset({'/history', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.0113014381634055,"frozenset({'/shuttle/countdown/video', '/history'})"
0.011279278480732156,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.011279278480732156,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history', '/history/apollo/images'})"
0.011279278480732156,"frozenset({'/history/apollo/apollo-11', '/history/apollo/images', '/shuttle/resources/orbiters'})"
0.011279278480732156,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.011234959115385468,"frozenset({'/shuttle/missions/sts-71', '/history', '/shuttle/missions/sts-69', '/shuttle/missions'})"
0.011234959115385468,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/technology/images'})"
0.011212799432712124,"frozenset({'/shuttle/missions/sts-69', '/history/apollo', '/history/apollo/apollo-13', '/history', '/history/apollo/images'})"
0.011212799432712124,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions'})"
0.01119063975003878,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo/images'})"
0.011168480067365436,"frozenset({'/history/apollo/apollo-13', '/shuttle/missions/sts-70'})"
0.011146320384692092,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo', '/history/apollo/apollo-13', '/history/apollo/images'})"
0.011146320384692092,"frozenset({'/history/apollo', '/shuttle/technology/sts-newsref', '/history'})"
0.011124160702018748,"frozenset({'/shuttle/countdown', '/shuttle/countdown/video', '/history'})"
0.011124160702018748,"frozenset({'/shuttle/missions/sts-78', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.011102001019345402,"frozenset({'/history/apollo/apollo-11', '/history/apollo/images', '/shuttle/missions/sts-69'})"
0.011102001019345402,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions', '/shuttle/missions/51-l'})"
0.011102001019345402,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images'})"
0.011102001019345402,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.011079841336672058,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.011079841336672058,"frozenset({'/facilities', '/shuttle/countdown/video', '/shuttle/countdown/images'})"
0.011079841336672058,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.011057681653998714,"frozenset({'/facilities', '/shuttle/countdown/images', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.01103552197132537,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.011013362288652026,"frozenset({'/history', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.011013362288652026,"frozenset({'/facilities', '/history', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.011013362288652026,"frozenset({'/shuttle/missions/51-l', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.011013362288652026,"frozenset({'/history/apollo/images', '/shuttle/technology/sts-newsref', '/facts'})"
0.011013362288652026,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.011013362288652026,"frozenset({'/history/apollo', '/history/gemini'})"
0.011013362288652026,"frozenset({'/history/skylab', '/shuttle/missions'})"
0.010991202605978682,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-74', '/shuttle/missions/sts-73', '/shuttle/missions'})"
0.010991202605978682,"frozenset({'/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/history'})"
0.010969042923305338,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-70', '/shuttle/missions/sts-71'})"
0.010946883240631994,"frozenset({'/history/apollo', '/history/apollo/apollo-1', '/history/apollo/apollo-13', '/history/apollo/images'})"
0.010946883240631994,"frozenset({'/shuttle/missions/61-c', '/shuttle/missions'})"
0.01092472355795865,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/facilities', '/shuttle/missions'})"
0.01092472355795865,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.01092472355795865,"frozenset({'/shuttle/missions/sts-71', '/history', '/history/apollo/images', '/shuttle/countdown'})"
0.010902563875285307,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.010902563875285307,"frozenset({'/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.010902563875285307,"frozenset({'/history/apollo/images', '/shuttle/countdown/video', '/history'})"
0.010880404192611963,"frozenset({'/history', '/shuttle/technology/images', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.010880404192611963,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown/images'})"
0.010880404192611963,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.010858244509938617,"frozenset({'/shuttle/missions/sts-69', '/elv'})"
0.010858244509938617,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions/sts-1'})"
0.010836084827265273,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images', '/shuttle/missions'})"
0.010836084827265273,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions', '/shuttle/missions/sts-1'})"
0.010836084827265273,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/missions/sts-70'})"
0.010836084827265273,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions/sts-71', '/history'})"
0.010813925144591929,frozenset({'/shuttle/missions/sts-65'})
0.010813925144591929,"frozenset({'/history/apollo', '/history/apollo/apollo-11', '/history/apollo/images', '/shuttle/missions'})"
0.010769605779245241,"frozenset({'/history', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.010769605779245241,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/history'})"
0.010747446096571897,"frozenset({'/history/apollo/images', '/history/apollo/apollo-13', '/shuttle/technology/sts-newsref'})"
0.010725286413898553,"frozenset({'/history', '/history/apollo/images', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.010725286413898553,"frozenset({'/shuttle/countdown/lps', '/shuttle/technology/sts-newsref'})"
0.010725286413898553,"frozenset({'/history/apollo', '/history', '/shuttle/countdown', '/shuttle/missions'})"
0.010725286413898553,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.01070312673122521,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref'})"
0.010680967048551865,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-66'})"
0.010680967048551865,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.010658807365878521,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.010658807365878521,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images'})"
0.010614488000531832,"frozenset({'/shuttle/missions/61-c', '/history/apollo/images'})"
0.010614488000531832,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/sts-newsref', '/history'})"
0.010614488000531832,"frozenset({'/history/apollo', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.010570168635185144,"frozenset({'/history/apollo/images', '/history/apollo/apollo-13', '/shuttle/missions/sts-70'})"
0.010570168635185144,frozenset({'/history/astp'})
0.010570168635185144,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/technology/images'})"
0.0105480089525118,"frozenset({'/history/apollo/apollo-1', '/history'})"
0.0105480089525118,"frozenset({'/history/apollo/images', '/history/gemini/images'})"
0.010525849269838456,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.010525849269838456,"frozenset({'/history/apollo', '/shuttle/missions/sts-71', '/history'})"
0.010525849269838456,"frozenset({'/history/apollo', '/shuttle/resources/orbiters', '/facilities'})"
0.010503689587165112,"frozenset({'/facilities', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown/images'})"
0.010481529904491768,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/shuttle/countdown/images'})"
0.010459370221818424,"frozenset({'/history/apollo/apollo-13', '/shuttle/missions/sts-71'})"
0.010459370221818424,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions', '/shuttle/technology/images'})"
0.010459370221818424,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown/video', '/history'})"
0.010459370221818424,"frozenset({'/shuttle/missions/51-l', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.01043721053914508,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions/sts-73'})"
0.01043721053914508,"frozenset({'/shuttle/technology/sts-newsref', '/facilities', '/shuttle/missions/sts-70'})"
0.01043721053914508,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.010415050856471736,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.010415050856471736,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-73', '/shuttle/missions/sts-74'})"
0.010392891173798392,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/history', '/history/apollo/images'})"
0.010392891173798392,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions/sts-71'})"
0.010392891173798392,"frozenset({'/history/apollo', '/shuttle/missions/sts-70', '/shuttle/missions/sts-69'})"
0.010392891173798392,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.010370731491125046,"frozenset({'/facilities', '/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/missions'})"
0.010348571808451702,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history', '/history/apollo/images'})"
0.010326412125778358,"frozenset({'/history/apollo', '/history/apollo/apollo-1', '/history'})"
0.010326412125778358,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history', '/shuttle/countdown'})"
0.010326412125778358,"frozenset({'/history/mercury', '/shuttle/missions', '/history'})"
0.010304252443105014,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.010304252443105014,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/facts'})"
0.010304252443105014,"frozenset({'/software/winvn', '/history/apollo/images', '/shuttle/countdown'})"
0.010304252443105014,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.01028209276043167,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-67', '/shuttle/missions'})"
0.01028209276043167,"frozenset({'/shuttle/resources/orbiters', '/history', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.01028209276043167,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.01028209276043167,"frozenset({'/shuttle/missions/sts-73', '/shuttle/missions/sts-72'})"
0.010259933077758326,"frozenset({'/shuttle/missions/sts-71', '/facts'})"
0.010259933077758326,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-1'})"
0.010259933077758326,"frozenset({'/shuttle/missions/sts-71', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions'})"
0.010215613712411638,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo', '/history', '/shuttle/missions'})"
0.010215613712411638,"frozenset({'/history/apollo', '/history', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.010215613712411638,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.010193454029738295,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/history/apollo/images', '/shuttle/missions'})"
0.010193454029738295,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.01017129434706495,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-74'})"
0.010149134664391607,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-49'})"
0.010126974981718263,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.010126974981718263,"frozenset({'/facilities', '/shuttle/missions', '/shuttle/countdown/images'})"
0.010126974981718263,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/countdown/video'})"
0.010082655616371573,frozenset({'/shuttle/missions/sts-75'})
0.010082655616371573,"frozenset({'/shuttle/countdown', '/shuttle/technology/sts-newsref', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.010082655616371573,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history', '/shuttle/missions'})"
0.010082655616371573,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images', '/history'})"
0.010082655616371573,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.010060495933698229,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/images', '/history/apollo/images', '/shuttle/countdown'})"
0.010038336251024885,"frozenset({'/shuttle/countdown/images', '/history'})"
0.010038336251024885,"frozenset({'/shuttle/countdown', '/shuttle/countdown/lps', '/shuttle/countdown/video'})"
0.010038336251024885,"frozenset({'/shuttle/countdown/lps', '/shuttle/countdown/video'})"
0.010038336251024885,"frozenset({'/history/apollo/images', '/history/skylab', '/shuttle/missions'})"
